150  50
	0	52	1	85	2	10	3	28	4	91	5	63	6	68	7	79	8	99	9	76	10	68	11	18	12	79	13	58	14	7	15	28	16	12	17	44	18	53	19	68	20	36	21	7	22	61	23	57	24	54	25	75	26	15	27	7	28	98	29	23	30	27	31	60	32	92	33	47	34	63	35	90	36	75	37	62	38	44	39	81	40	83	41	69	42	66	43	3	44	3	45	98	46	34	47	22	48	43	49	25
	0	88	1	36	2	81	3	96	4	84	5	17	6	96	7	33	8	52	9	1	10	85	11	92	12	43	13	56	14	11	15	99	16	34	17	16	18	66	19	82	20	61	21	71	22	10	23	83	24	92	25	38	26	33	27	12	28	60	29	69	30	64	31	73	32	25	33	55	34	4	35	84	36	29	37	34	38	68	39	62	40	61	41	34	42	57	43	56	44	55	45	73	46	1	47	32	48	79	49	28
	0	44	1	59	2	88	3	27	4	58	5	43	6	60	7	34	8	2	9	10	10	28	11	33	12	77	13	32	14	73	15	13	16	33	17	44	18	54	19	44	20	32	21	14	22	85	23	59	24	72	25	39	26	77	27	6	28	21	29	93	30	12	31	31	32	34	33	56	34	26	35	93	36	25	37	77	38	94	39	40	40	42	41	81	42	67	43	90	44	54	45	98	46	100	47	88	48	41	49	78
	0	53	1	44	2	72	3	41	4	76	5	69	6	83	7	42	8	2	9	63	10	6	11	79	12	6	13	22	14	5	15	62	16	8	17	72	18	29	19	13	20	22	21	42	22	78	23	89	24	88	25	31	26	37	27	19	28	33	29	46	30	45	31	14	32	51	33	99	34	91	35	97	36	92	37	98	38	39	39	43	40	7	41	67	42	55	43	38	44	89	45	88	46	74	47	93	48	1	49	37
	0	9	1	82	2	83	3	67	4	30	5	75	6	83	7	61	8	37	9	93	10	54	11	41	12	10	13	4	14	5	15	35	16	11	17	39	18	100	19	15	20	82	21	97	22	52	23	56	24	43	25	69	26	50	27	2	28	1	29	91	30	4	31	21	32	22	33	14	34	22	35	82	36	14	37	58	38	29	39	99	40	38	41	73	42	6	43	18	44	42	45	31	46	6	47	45	48	79	49	23
	0	74	1	31	2	51	3	35	4	80	5	80	6	12	7	25	8	32	9	29	10	93	11	26	12	50	13	23	14	50	15	43	16	93	17	90	18	42	19	31	20	86	21	78	22	93	23	59	24	86	25	11	26	97	27	1	28	78	29	82	30	57	31	9	32	98	33	96	34	80	35	64	36	17	37	4	38	74	39	9	40	41	41	21	42	2	43	93	44	3	45	4	46	90	47	4	48	57	49	37
	0	20	1	65	2	95	3	46	4	25	5	7	6	53	7	41	8	74	9	48	10	78	11	67	12	30	13	57	14	61	15	98	16	99	17	69	18	70	19	8	20	15	21	75	22	35	23	20	24	24	25	13	26	62	27	92	28	63	29	33	30	84	31	4	32	51	33	9	34	81	35	63	36	28	37	21	38	21	39	20	40	17	41	32	42	94	43	83	44	4	45	29	46	60	47	63	48	32	49	10
	0	31	1	85	2	86	3	29	4	35	5	57	6	1	7	36	8	56	9	77	10	9	11	67	12	49	13	13	14	32	15	85	16	52	17	5	18	65	19	58	20	62	21	48	22	17	23	40	24	48	25	78	26	2	27	89	28	3	29	60	30	99	31	24	32	75	33	43	34	13	35	30	36	16	37	53	38	22	39	36	40	50	41	13	42	88	43	47	44	38	45	26	46	55	47	94	48	98	49	61
	0	70	1	27	2	8	3	16	4	7	5	86	6	96	7	64	8	72	9	2	10	2	11	93	12	16	13	26	14	56	15	2	16	89	17	86	18	13	19	15	20	18	21	16	22	39	23	19	24	81	25	14	26	44	27	43	28	8	29	14	30	91	31	35	32	49	33	89	34	45	35	1	36	70	37	10	38	24	39	15	40	79	41	36	42	80	43	6	44	92	45	6	46	17	47	98	48	79	49	59
	0	18	1	43	2	69	3	4	4	53	5	78	6	89	7	9	8	66	9	2	10	75	11	98	12	89	13	43	14	76	15	54	16	21	17	72	18	30	19	78	20	54	21	71	22	9	23	57	24	64	25	84	26	35	27	30	28	77	29	80	30	19	31	61	32	81	33	24	34	97	35	54	36	53	37	37	38	33	39	78	40	12	41	83	42	34	43	77	44	30	45	19	46	96	47	87	48	38	49	84
