250  30
	0	53	1	50	2	49	3	56	4	89	5	36	6	61	7	3	8	39	9	74	10	88	11	82	12	63	13	52	14	35	15	77	16	8	17	84	18	1	19	6	20	2	21	20	22	75	23	90	24	22	25	67	26	89	27	44	28	39	29	85
	0	36	1	12	2	55	3	40	4	98	5	73	6	76	7	34	8	8	9	26	10	84	11	33	12	59	13	17	14	4	15	68	16	42	17	61	18	76	19	87	20	52	21	85	22	92	23	70	24	14	25	83	26	40	27	49	28	8	29	66
	0	68	1	83	2	7	3	44	4	73	5	83	6	38	7	79	8	69	9	97	10	40	11	86	12	82	13	80	14	92	15	83	16	86	17	35	18	12	19	5	20	85	21	76	22	59	23	41	24	79	25	56	26	93	27	62	28	99	29	77
	0	81	1	37	2	79	3	51	4	32	5	62	6	5	7	92	8	17	9	54	10	68	11	56	12	8	13	79	14	95	15	66	16	27	17	10	18	46	19	68	20	5	21	46	22	2	23	29	24	85	25	39	26	73	27	63	28	19	29	93
	0	8	1	42	2	36	3	45	4	92	5	30	6	100	7	47	8	39	9	54	10	69	11	97	12	41	13	98	14	23	15	89	16	31	17	66	18	34	19	90	20	39	21	81	22	87	23	59	24	90	25	96	26	81	27	57	28	52	29	26
	0	54	1	28	2	24	3	56	4	36	5	40	6	49	7	60	8	7	9	19	10	61	11	36	12	7	13	16	14	29	15	56	16	50	17	88	18	43	19	84	20	17	21	82	22	40	23	93	24	35	25	57	26	7	27	6	28	76	29	87
	0	67	1	31	2	20	3	10	4	48	5	63	6	77	7	37	8	10	9	87	10	57	11	36	12	52	13	79	14	28	15	38	16	42	17	20	18	15	19	39	20	29	21	50	22	13	23	7	24	47	25	23	26	31	27	95	28	8	29	65
	0	84	1	37	2	38	3	17	4	95	5	71	6	24	7	30	8	86	9	15	10	57	11	53	12	62	13	96	14	89	15	2	16	13	17	99	18	59	19	28	20	100	21	94	22	34	23	20	24	92	25	51	26	76	27	91	28	66	29	65
	0	40	1	54	2	2	3	26	4	55	5	73	6	16	7	32	8	46	9	53	10	26	11	16	12	92	13	7	14	43	15	36	16	43	17	100	18	25	19	53	20	32	21	71	22	46	23	92	24	47	25	77	26	56	27	65	28	63	29	21
	0	40	1	97	2	48	3	32	4	10	5	90	6	79	7	41	8	78	9	2	10	49	11	51	12	89	13	48	14	36	15	96	16	26	17	32	18	81	19	45	20	10	21	67	22	81	23	90	24	52	25	62	26	1	27	32	28	41	29	61
	0	66	1	34	2	58	3	63	4	71	5	34	6	70	7	77	8	42	9	13	10	33	11	81	12	15	13	74	14	3	15	82	16	33	17	69	18	48	19	98	20	64	21	85	22	96	23	21	24	98	25	81	26	74	27	25	28	78	29	20
	0	14	1	19	2	63	3	58	4	35	5	71	6	45	7	71	8	26	9	49	10	44	11	35	12	91	13	57	14	73	15	95	16	27	17	52	18	45	19	78	20	52	21	88	22	51	23	44	24	95	25	9	26	44	27	87	28	26	29	86
	0	100	1	3	2	77	3	79	4	51	5	18	6	94	7	70	8	99	9	31	10	7	11	85	12	57	13	3	14	19	15	6	16	94	17	16	18	53	19	58	20	55	21	75	22	88	23	96	24	94	25	25	26	1	27	42	28	51	29	5
	0	78	1	42	2	40	3	71	4	64	5	49	6	50	7	44	8	63	9	48	10	59	11	80	12	23	13	74	14	24	15	63	16	44	17	94	18	97	19	64	20	7	21	63	22	67	23	15	24	16	25	54	26	42	27	5	28	92	29	42
	0	21	1	85	2	62	3	80	4	13	5	40	6	40	7	99	8	96	9	65	10	82	11	32	12	45	13	57	14	68	15	21	16	56	17	16	18	50	19	78	20	45	21	93	22	46	23	93	24	3	25	53	26	3	27	33	28	37	29	38
	0	26	1	45	2	27	3	27	4	65	5	73	6	79	7	52	8	5	9	62	10	49	11	13	12	96	13	87	14	74	15	82	16	19	17	47	18	37	19	12	20	76	21	100	22	47	23	83	24	62	25	42	26	9	27	48	28	22	29	43
	0	18	1	55	2	48	3	4	4	12	5	81	6	31	7	86	8	46	9	76	10	92	11	37	12	89	13	22	14	58	15	18	16	57	17	48	18	33	19	83	20	19	21	53	22	24	23	94	24	56	25	43	26	77	27	63	28	48	29	57
	0	57	1	34	2	20	3	65	4	81	5	82	6	88	7	51	8	64	9	71	10	63	11	8	12	65	13	87	14	14	15	25	16	29	17	68	18	100	19	26	20	54	21	76	22	26	23	93	24	48	25	84	26	73	27	5	28	48	29	76
	0	5	1	42	2	98	3	93	4	71	5	51	6	36	7	60	8	39	9	91	10	25	11	70	12	30	13	70	14	23	15	37	16	44	17	60	18	79	19	21	20	6	21	63	22	5	23	89	24	51	25	38	26	66	27	79	28	40	29	31
	0	65	1	64	2	84	3	64	4	42	5	49	6	97	7	74	8	2	9	30	10	20	11	8	12	33	13	15	14	87	15	9	16	95	17	79	18	20	19	64	20	84	21	99	22	72	23	84	24	95	25	97	26	58	27	45	28	48	29	81
	0	49	1	7	2	49	3	76	4	12	5	88	6	95	7	67	8	17	9	72	10	54	11	100	12	53	13	60	14	63	15	24	16	22	17	2	18	45	19	67	20	2	21	76	22	29	23	62	24	91	25	90	26	14	27	88	28	81	29	22
	0	25	1	79	2	35	3	46	4	55	5	23	6	34	7	78	8	72	9	54	10	46	11	57	12	48	13	91	14	33	15	55	16	50	17	8	18	69	19	50	20	70	21	20	22	71	23	39	24	8	25	12	26	49	27	56	28	35	29	66
	0	26	1	30	2	87	3	51	4	77	5	88	6	71	7	80	8	15	9	1	10	92	11	53	12	96	13	22	14	25	15	38	16	25	17	56	18	87	19	64	20	4	21	82	22	98	23	20	24	26	25	93	26	19	27	86	28	32	29	38
	0	13	1	48	2	65	3	79	4	77	5	66	6	2	7	1	8	17	9	88	10	42	11	26	12	87	13	49	14	72	15	32	16	6	17	92	18	65	19	74	20	23	21	80	22	53	23	52	24	91	25	14	26	91	27	84	28	71	29	63
	0	17	1	65	2	89	3	67	4	46	5	34	6	2	7	80	8	82	9	77	10	47	11	49	12	21	13	22	14	91	15	65	16	75	17	30	18	97	19	15	20	56	21	73	22	67	23	32	24	83	25	42	26	45	27	13	28	7	29	57
	0	80	1	60	2	78	3	44	4	83	5	68	6	83	7	10	8	21	9	38	10	31	11	36	12	46	13	32	14	78	15	61	16	52	17	61	18	2	19	39	20	86	21	86	22	76	23	69	24	83	25	84	26	8	27	60	28	85	29	91
	0	34	1	59	2	71	3	34	4	84	5	59	6	100	7	9	8	62	9	72	10	55	11	77	12	13	13	24	14	34	15	70	16	62	17	17	18	20	19	40	20	44	21	53	22	44	23	96	24	69	25	29	26	95	27	93	28	89	29	40
	0	74	1	89	2	57	3	39	4	73	5	80	6	100	7	69	8	27	9	66	10	39	11	38	12	81	13	19	14	34	15	14	16	62	17	56	18	40	19	62	20	58	21	41	22	89	23	46	24	23	25	50	26	52	27	73	28	84	29	100
	0	29	1	43	2	3	3	8	4	77	5	48	6	28	7	33	8	86	9	11	10	34	11	26	12	41	13	79	14	33	15	78	16	47	17	6	18	15	19	53	20	98	21	75	22	32	23	42	24	20	25	68	26	62	27	69	28	12	29	69
	0	89	1	38	2	79	3	58	4	99	5	16	6	17	7	37	8	81	9	66	10	96	11	98	12	75	13	91	14	64	15	15	16	6	17	55	18	49	19	25	20	9	21	84	22	46	23	32	24	19	25	63	26	13	27	45	28	78	29	86
	0	6	1	41	2	7	3	30	4	34	5	97	6	21	7	45	8	20	9	60	10	89	11	92	12	81	13	19	14	83	15	76	16	75	17	19	18	49	19	42	20	83	21	24	22	96	23	36	24	12	25	13	26	4	27	59	28	43	29	81
	0	75	1	50	2	60	3	61	4	93	5	85	6	35	7	4	8	59	9	88	10	51	11	72	12	14	13	61	14	88	15	42	16	80	17	11	18	12	19	15	20	72	21	19	22	38	23	82	24	58	25	63	26	44	27	98	28	77	29	28
	0	76	1	54	2	36	3	22	4	72	5	55	6	59	7	4	8	68	9	43	10	39	11	6	12	92	13	29	14	26	15	66	16	56	17	8	18	64	19	42	20	83	21	78	22	40	23	55	24	47	25	5	26	11	27	81	28	11	29	71
	0	38	1	4	2	79	3	21	4	31	5	78	6	11	7	98	8	76	9	75	10	64	11	10	12	17	13	22	14	48	15	91	16	4	17	36	18	22	19	37	20	22	21	25	22	64	23	37	24	77	25	8	26	89	27	25	28	3	29	70
	0	3	1	14	2	95	3	63	4	8	5	14	6	8	7	9	8	13	9	20	10	70	11	76	12	99	13	26	14	84	15	22	16	43	17	16	18	34	19	39	20	19	21	25	22	18	23	33	24	6	25	70	26	66	27	26	28	89	29	100
	0	16	1	74	2	28	3	14	4	63	5	16	6	19	7	43	8	3	9	18	10	88	11	100	12	29	13	74	14	96	15	36	16	62	17	60	18	23	19	66	20	11	21	84	22	72	23	44	24	5	25	52	26	25	27	7	28	47	29	45
	0	16	1	17	2	64	3	2	4	18	5	58	6	64	7	17	8	61	9	93	10	29	11	25	12	15	13	69	14	96	15	24	16	22	17	15	18	7	19	50	20	52	21	3	22	35	23	17	24	5	25	43	26	13	27	82	28	11	29	31
	0	16	1	91	2	85	3	86	4	94	5	26	6	23	7	34	8	30	9	57	10	79	11	27	12	88	13	61	14	42	15	9	16	73	17	72	18	89	19	63	20	8	21	71	22	15	23	93	24	18	25	25	26	34	27	49	28	58	29	38
	0	24	1	75	2	30	3	78	4	56	5	47	6	86	7	84	8	12	9	32	10	100	11	67	12	13	13	82	14	60	15	72	16	88	17	56	18	18	19	52	20	56	21	6	22	85	23	68	24	18	25	1	26	76	27	32	28	73	29	62
	0	38	1	48	2	92	3	25	4	1	5	10	6	34	7	64	8	52	9	75	10	77	11	44	12	19	13	16	14	100	15	76	16	10	17	20	18	44	19	95	20	49	21	87	22	24	23	98	24	92	25	48	26	88	27	95	28	35	29	3
	0	30	1	62	2	36	3	55	4	17	5	16	6	2	7	79	8	71	9	30	10	38	11	64	12	28	13	65	14	42	15	13	16	69	17	99	18	86	19	78	20	69	21	64	22	41	23	89	24	44	25	19	26	17	27	82	28	70	29	43
	0	28	1	41	2	9	3	4	4	13	5	15	6	66	7	37	8	59	9	68	10	62	11	61	12	22	13	81	14	99	15	88	16	30	17	6	18	48	19	21	20	17	21	35	22	95	23	51	24	27	25	60	26	8	27	76	28	79	29	8
	0	32	1	17	2	96	3	89	4	8	5	20	6	17	7	98	8	83	9	29	10	61	11	46	12	49	13	3	14	16	15	18	16	39	17	9	18	55	19	81	20	57	21	86	22	17	23	94	24	20	25	98	26	96	27	89	28	56	29	100
	0	31	1	24	2	60	3	89	4	88	5	27	6	22	7	18	8	77	9	90	10	76	11	82	12	51	13	75	14	19	15	28	16	62	17	32	18	22	19	28	20	93	21	65	22	14	23	16	24	82	25	72	26	17	27	96	28	98	29	57
	0	72	1	52	2	57	3	94	4	61	5	33	6	59	7	75	8	40	9	83	10	6	11	89	12	27	13	39	14	32	15	2	16	4	17	33	18	39	19	44	20	39	21	44	22	30	23	22	24	30	25	10	26	89	27	98	28	26	29	89
	0	39	1	31	2	86	3	18	4	77	5	47	6	63	7	24	8	75	9	95	10	47	11	76	12	99	13	8	14	88	15	96	16	65	17	65	18	81	19	42	20	55	21	39	22	4	23	57	24	59	25	56	26	13	27	41	28	1	29	19
	0	59	1	73	2	83	3	69	4	72	5	11	6	40	7	75	8	14	9	39	10	9	11	83	12	23	13	37	14	32	15	73	16	80	17	97	18	66	19	93	20	73	21	6	22	52	23	67	24	49	25	71	26	82	27	11	28	66	29	62
	0	63	1	93	2	99	3	95	4	51	5	18	6	52	7	70	8	31	9	33	10	82	11	56	12	38	13	77	14	43	15	79	16	68	17	26	18	95	19	41	20	12	21	100	22	48	23	3	24	6	25	39	26	28	27	89	28	7	29	68
	0	87	1	1	2	100	3	92	4	96	5	52	6	24	7	13	8	91	9	60	10	66	11	42	12	56	13	55	14	53	15	55	16	79	17	93	18	50	19	22	20	96	21	77	22	36	23	92	24	19	25	37	26	25	27	34	28	14	29	19
	0	51	1	48	2	69	3	61	4	23	5	4	6	75	7	95	8	37	9	79	10	99	11	74	12	95	13	87	14	45	15	19	16	48	17	32	18	96	19	47	20	3	21	29	22	16	23	5	24	29	25	64	26	45	27	39	28	50	29	93
	0	2	1	66	2	38	3	13	4	2	5	24	6	25	7	31	8	26	9	25	10	88	11	30	12	34	13	31	14	99	15	15	16	76	17	30	18	27	19	62	20	55	21	87	22	38	23	31	24	56	25	79	26	41	27	98	28	30	29	66
	0	53	1	22	2	6	3	40	4	1	5	61	6	68	7	48	8	81	9	86	10	15	11	95	12	29	13	68	14	97	15	76	16	94	17	39	18	1	19	74	20	100	21	40	22	14	23	31	24	45	25	25	26	91	27	1	28	79	29	67
	0	22	1	1	2	42	3	89	4	60	5	52	6	81	7	30	8	47	9	66	10	49	11	99	12	73	13	11	14	70	15	86	16	34	17	82	18	27	19	35	20	89	21	35	22	88	23	99	24	24	25	79	26	1	27	22	28	64	29	28
	0	7	1	32	2	18	3	56	4	56	5	28	6	20	7	14	8	24	9	98	10	15	11	90	12	71	13	14	14	5	15	29	16	81	17	64	18	38	19	47	20	80	21	44	22	30	23	4	24	17	25	9	26	32	27	4	28	61	29	47
	0	89	1	65	2	48	3	44	4	55	5	66	6	66	7	36	8	60	9	39	10	87	11	82	12	41	13	6	14	71	15	88	16	85	17	55	18	88	19	73	20	46	21	97	22	65	23	71	24	34	25	67	26	21	27	83	28	82	29	56
	0	67	1	40	2	51	3	73	4	82	5	42	6	21	7	96	8	78	9	76	10	76	11	42	12	34	13	37	14	90	15	79	16	55	17	91	18	57	19	50	20	76	21	71	22	42	23	82	24	28	25	84	26	32	27	18	28	44	29	71
	0	11	1	63	2	42	3	54	4	3	5	61	6	49	7	55	8	44	9	34	10	28	11	73	12	84	13	41	14	36	15	58	16	22	17	49	18	13	19	11	20	36	21	24	22	85	23	7	24	53	25	82	26	49	27	16	28	75	29	48
	0	35	1	61	2	52	3	28	4	92	5	57	6	70	7	91	8	42	9	1	10	2	11	99	12	89	13	17	14	20	15	54	16	72	17	77	18	95	19	33	20	17	21	45	22	7	23	41	24	17	25	17	26	53	27	1	28	40	29	63
	0	34	1	51	2	53	3	82	4	34	5	32	6	5	7	30	8	49	9	76	10	18	11	86	12	15	13	33	14	62	15	61	16	41	17	100	18	29	19	69	20	58	21	24	22	23	23	8	24	25	25	13	26	29	27	29	28	61	29	70
	0	45	1	87	2	1	3	23	4	64	5	1	6	81	7	31	8	54	9	68	10	4	11	80	12	86	13	6	14	49	15	6	16	84	17	24	18	23	19	1	20	2	21	45	22	59	23	93	24	68	25	28	26	16	27	7	28	37	29	57
	0	40	1	49	2	42	3	12	4	88	5	62	6	41	7	24	8	12	9	59	10	92	11	82	12	70	13	21	14	17	15	46	16	17	17	14	18	24	19	87	20	64	21	80	22	94	23	56	24	39	25	86	26	74	27	45	28	75	29	40
	0	14	1	5	2	1	3	20	4	41	5	27	6	27	7	66	8	66	9	97	10	41	11	26	12	57	13	95	14	55	15	66	16	38	17	80	18	75	19	80	20	83	21	96	22	80	23	62	24	15	25	91	26	36	27	27	28	44	29	16
	0	70	1	80	2	91	3	68	4	98	5	96	6	85	7	85	8	71	9	36	10	28	11	5	12	79	13	19	14	69	15	44	16	34	17	35	18	34	19	70	20	26	21	53	22	96	23	61	24	11	25	73	26	84	27	80	28	81	29	14
	0	64	1	10	2	36	3	48	4	58	5	28	6	30	7	13	8	50	9	4	10	93	11	73	12	25	13	70	14	29	15	99	16	31	17	83	18	55	19	98	20	48	21	70	22	17	23	9	24	31	25	57	26	13	27	41	28	26	29	90
	0	3	1	26	2	5	3	12	4	81	5	16	6	60	7	55	8	44	9	37	10	45	11	65	12	85	13	81	14	61	15	56	16	94	17	8	18	28	19	76	20	33	21	79	22	81	23	19	24	42	25	52	26	87	27	21	28	64	29	94
	0	76	1	30	2	25	3	14	4	17	5	19	6	81	7	7	8	3	9	12	10	30	11	58	12	11	13	12	14	62	15	65	16	50	17	64	18	68	19	61	20	29	21	3	22	58	23	52	24	91	25	49	26	38	27	9	28	97	29	56
	0	65	1	64	2	75	3	44	4	65	5	8	6	36	7	44	8	84	9	96	10	49	11	48	12	24	13	94	14	23	15	55	16	57	17	32	18	12	19	34	20	43	21	51	22	86	23	59	24	85	25	42	26	94	27	78	28	90	29	37
	0	28	1	29	2	33	3	83	4	72	5	19	6	37	7	14	8	79	9	12	10	9	11	10	12	19	13	100	14	7	15	88	16	87	17	67	18	24	19	90	20	76	21	47	22	5	23	47	24	32	25	52	26	44	27	27	28	65	29	14
	0	27	1	17	2	77	3	68	4	9	5	85	6	26	7	78	8	50	9	15	10	48	11	63	12	42	13	26	14	90	15	98	16	6	17	10	18	45	19	86	20	38	21	49	22	77	23	22	24	35	25	95	26	85	27	4	28	32	29	36
	0	36	1	56	2	22	3	59	4	77	5	70	6	51	7	6	8	2	9	85	10	7	11	70	12	25	13	52	14	43	15	75	16	98	17	58	18	92	19	59	20	68	21	13	22	93	23	19	24	61	25	16	26	11	27	18	28	43	29	50
	0	18	1	48	2	96	3	89	4	95	5	98	6	90	7	92	8	39	9	83	10	72	11	43	12	10	13	14	14	76	15	47	16	40	17	38	18	38	19	86	20	84	21	57	22	62	23	14	24	5	25	15	26	78	27	26	28	5	29	15
	0	91	1	42	2	42	3	97	4	93	5	88	6	11	7	96	8	15	9	57	10	74	11	54	12	17	13	92	14	53	15	60	16	51	17	30	18	32	19	47	20	60	21	77	22	43	23	55	24	66	25	18	26	10	27	49	28	88	29	88
	0	84	1	61	2	92	3	44	4	11	5	66	6	33	7	20	8	80	9	41	10	81	11	51	12	77	13	59	14	25	15	14	16	25	17	97	18	82	19	98	20	89	21	87	22	73	23	15	24	77	25	29	26	50	27	18	28	61	29	39
	0	60	1	77	2	12	3	8	4	95	5	34	6	6	7	89	8	78	9	36	10	59	11	49	12	51	13	26	14	87	15	41	16	94	17	28	18	14	19	90	20	82	21	61	22	50	23	93	24	46	25	73	26	40	27	83	28	20	29	74
	0	37	1	2	2	68	3	8	4	47	5	86	6	32	7	4	8	77	9	54	10	50	11	80	12	47	13	60	14	20	15	96	16	67	17	43	18	27	19	92	20	98	21	81	22	49	23	44	24	26	25	54	26	2	27	14	28	30	29	47
	0	11	1	6	2	32	3	57	4	95	5	34	6	42	7	98	8	16	9	62	10	43	11	99	12	27	13	83	14	90	15	43	16	16	17	39	18	98	19	9	20	37	21	5	22	56	23	89	24	64	25	85	26	97	27	9	28	25	29	88
	0	91	1	77	2	93	3	99	4	64	5	25	6	33	7	46	8	46	9	28	10	43	11	27	12	96	13	13	14	47	15	66	16	81	17	94	18	1	19	99	20	81	21	87	22	43	23	4	24	58	25	8	26	89	27	36	28	12	29	47
	0	56	1	36	2	11	3	55	4	70	5	5	6	70	7	27	8	80	9	77	10	3	11	33	12	93	13	35	14	95	15	39	16	3	17	40	18	56	19	32	20	69	21	83	22	39	23	23	24	73	25	63	26	71	27	11	28	71	29	65
