350  30
	0	95	1	45	2	92	3	97	4	22	5	49	6	57	7	10	8	92	9	13	10	39	11	4	12	86	13	12	14	76	15	27	16	2	17	32	18	80	19	36	20	13	21	1	22	5	23	11	24	43	25	94	26	36	27	77	28	62	29	13
	0	29	1	50	2	29	3	21	4	25	5	96	6	32	7	69	8	21	9	41	10	13	11	45	12	82	13	15	14	84	15	50	16	16	17	79	18	50	19	50	20	50	21	81	22	9	23	93	24	75	25	57	26	99	27	65	28	56	29	40
	0	6	1	35	2	21	3	75	4	51	5	15	6	67	7	27	8	15	9	21	10	65	11	50	12	92	13	31	14	31	15	49	16	58	17	61	18	10	19	36	20	96	21	12	22	92	23	90	24	31	25	51	26	35	27	48	28	49	29	44
	0	95	1	6	2	14	3	41	4	61	5	92	6	2	7	80	8	63	9	42	10	17	11	71	12	96	13	4	14	60	15	69	16	66	17	39	18	60	19	51	20	70	21	94	22	100	23	48	24	60	25	65	26	80	27	8	28	40	29	92
	0	17	1	85	2	16	3	33	4	67	5	79	6	83	7	10	8	8	9	79	10	24	11	44	12	42	13	70	14	65	15	100	16	83	17	21	18	85	19	21	20	53	21	63	22	3	23	22	24	2	25	8	26	76	27	60	28	11	29	88
	0	89	1	22	2	59	3	8	4	4	5	81	6	56	7	39	8	16	9	13	10	79	11	92	12	35	13	87	14	50	15	61	16	70	17	58	18	57	19	14	20	9	21	30	22	4	23	80	24	9	25	68	26	29	27	51	28	35	29	81
	0	41	1	100	2	26	3	100	4	64	5	96	6	64	7	13	8	80	9	47	10	86	11	62	12	4	13	13	14	49	15	78	16	60	17	74	18	52	19	29	20	14	21	39	22	78	23	4	24	91	25	24	26	87	27	56	28	86	29	54
	0	1	1	85	2	41	3	47	4	40	5	10	6	55	7	98	8	22	9	92	10	43	11	70	12	11	13	93	14	57	15	48	16	90	17	76	18	48	19	29	20	99	21	86	22	18	23	49	24	52	25	83	26	99	27	56	28	30	29	88
	0	66	1	5	2	6	3	81	4	42	5	17	6	68	7	68	8	86	9	24	10	23	11	84	12	59	13	14	14	8	15	22	16	97	17	19	18	52	19	88	20	49	21	37	22	44	23	32	24	64	25	63	26	11	27	7	28	20	29	76
	0	24	1	39	2	40	3	8	4	57	5	28	6	31	7	89	8	90	9	13	10	45	11	51	12	32	13	55	14	51	15	23	16	87	17	37	18	61	19	62	20	100	21	76	22	55	23	94	24	64	25	95	26	81	27	65	28	58	29	20
