150  10
	0	37	1	46	2	27	3	33	4	99	5	83	6	77	7	59	8	91	9	16
	0	67	1	98	2	47	3	8	4	87	5	52	6	32	7	57	8	33	9	55
	0	17	1	19	2	95	3	6	4	56	5	75	6	87	7	59	8	86	9	95
	0	58	1	87	2	96	3	45	4	39	5	33	6	22	7	48	8	97	9	7
	0	74	1	66	2	13	3	89	4	99	5	1	6	100	7	53	8	32	9	12
	0	36	1	10	2	95	3	80	4	61	5	64	6	43	7	6	8	75	9	84
	0	69	1	99	2	45	3	76	4	10	5	88	6	86	7	94	8	26	9	71
	0	90	1	13	2	37	3	92	4	10	5	71	6	49	7	3	8	35	9	41
	0	88	1	35	2	92	3	95	4	33	5	17	6	83	7	72	8	25	9	99
	0	32	1	57	2	78	3	62	4	94	5	33	6	26	7	36	8	70	9	75
	0	81	1	45	2	7	3	80	4	88	5	66	6	98	7	68	8	100	9	57
	0	95	1	81	2	7	3	90	4	10	5	86	6	100	7	12	8	57	9	43
	0	42	1	100	2	76	3	95	4	85	5	91	6	29	7	4	8	58	9	5
	0	52	1	19	2	4	3	91	4	35	5	76	6	53	7	59	8	19	9	39
	0	46	1	84	2	70	3	51	4	64	5	93	6	54	7	47	8	10	9	73
	0	10	1	50	2	57	3	56	4	30	5	54	6	60	7	68	8	52	9	48
	0	92	1	62	2	54	3	63	4	57	5	55	6	93	7	33	8	79	9	44
	0	28	1	88	2	81	3	80	4	30	5	41	6	5	7	11	8	47	9	33
	0	24	1	35	2	2	3	34	4	52	5	16	6	24	7	30	8	67	9	54
	0	52	1	39	2	85	3	24	4	51	5	30	6	47	7	8	8	32	9	47
	0	34	1	95	2	85	3	53	4	92	5	18	6	29	7	58	8	47	9	63
	0	72	1	87	2	44	3	59	4	26	5	96	6	29	7	30	8	100	9	57
	0	67	1	85	2	99	3	65	4	62	5	61	6	79	7	34	8	27	9	52
	0	38	1	77	2	5	3	88	4	57	5	13	6	60	7	48	8	2	9	22
	0	75	1	18	2	67	3	43	4	22	5	32	6	8	7	4	8	11	9	50
	0	4	1	8	2	14	3	74	4	45	5	28	6	21	7	94	8	30	9	75
	0	93	1	11	2	27	3	48	4	100	5	2	6	21	7	87	8	64	9	97
	0	71	1	66	2	46	3	100	4	29	5	21	6	53	7	68	8	7	9	89
	0	43	1	30	2	90	3	97	4	59	5	12	6	27	7	44	8	28	9	96
	0	57	1	45	2	89	3	39	4	50	5	49	6	48	7	15	8	61	9	31
	0	77	1	68	2	35	3	39	4	89	5	81	6	12	7	32	8	77	9	10
	0	15	1	46	2	86	3	25	4	22	5	74	6	47	7	63	8	61	9	42
	0	21	1	90	2	66	3	26	4	3	5	14	6	89	7	31	8	98	9	9
	0	69	1	43	2	67	3	39	4	81	5	1	6	100	7	86	8	30	9	76
	0	81	1	23	2	55	3	35	4	25	5	91	6	71	7	31	8	20	9	72
	0	51	1	67	2	7	3	53	4	25	5	84	6	70	7	41	8	60	9	10
	0	18	1	65	2	44	3	56	4	97	5	67	6	76	7	31	8	47	9	92
	0	51	1	42	2	95	3	1	4	85	5	78	6	64	7	87	8	15	9	98
	0	14	1	56	2	80	3	76	4	65	5	12	6	57	7	80	8	67	9	54
	0	12	1	68	2	98	3	68	4	93	5	46	6	28	7	85	8	71	9	17
	0	69	1	27	2	5	3	7	4	97	5	66	6	95	7	64	8	28	9	72
	0	40	1	42	2	60	3	13	4	15	5	43	6	43	7	46	8	44	9	60
	0	19	1	11	2	27	3	48	4	47	5	4	6	33	7	25	8	12	9	2
	0	99	1	63	2	73	3	70	4	77	5	39	6	8	7	65	8	8	9	43
	0	61	1	8	2	40	3	73	4	86	5	14	6	5	7	52	8	59	9	85
	0	27	1	60	2	96	3	98	4	18	5	59	6	96	7	59	8	84	9	47
	0	1	1	3	2	76	3	89	4	38	5	54	6	11	7	93	8	95	9	70
	0	79	1	32	2	28	3	57	4	17	5	36	6	14	7	9	8	84	9	5
	0	2	1	12	2	3	3	7	4	13	5	25	6	32	7	73	8	94	9	22
	0	80	1	2	2	38	3	51	4	1	5	26	6	14	7	60	8	8	9	14
	0	72	1	83	2	97	3	9	4	15	5	84	6	81	7	19	8	61	9	23
