250  50
	0	52	1	8	2	77	3	92	4	84	5	62	6	81	7	97	8	73	9	31	10	54	11	92	12	77	13	73	14	37	15	64	16	10	17	81	18	73	19	23	20	31	21	89	22	6	23	38	24	58	25	16	26	40	27	32	28	4	29	4	30	61	31	9	32	42	33	27	34	43	35	16	36	56	37	97	38	8	39	46	40	29	41	90	42	3	43	65	44	73	45	60	46	19	47	90	48	15	49	23
	0	54	1	65	2	73	3	30	4	6	5	13	6	3	7	49	8	52	9	56	10	96	11	34	12	25	13	29	14	53	15	60	16	25	17	42	18	73	19	30	20	6	21	56	22	20	23	98	24	37	25	68	26	75	27	64	28	17	29	45	30	67	31	31	32	1	33	38	34	47	35	28	36	65	37	57	38	62	39	44	40	13	41	5	42	19	43	25	44	17	45	98	46	62	47	29	48	20	49	6
	0	3	1	41	2	64	3	12	4	68	5	89	6	18	7	58	8	64	9	23	10	6	11	30	12	66	13	40	14	81	15	9	16	83	17	63	18	76	19	73	20	54	21	25	22	29	23	46	24	89	25	90	26	89	27	13	28	42	29	34	30	13	31	59	32	84	33	62	34	31	35	91	36	36	37	26	38	44	39	60	40	39	41	76	42	67	43	88	44	8	45	62	46	44	47	62	48	78	49	70
	0	90	1	59	2	41	3	42	4	39	5	8	6	41	7	44	8	1	9	12	10	59	11	49	12	69	13	64	14	27	15	78	16	11	17	57	18	34	19	96	20	44	21	59	22	22	23	62	24	87	25	99	26	82	27	87	28	21	29	92	30	3	31	31	32	18	33	96	34	31	35	73	36	12	37	85	38	30	39	2	40	20	41	68	42	77	43	28	44	36	45	100	46	10	47	22	48	68	49	63
	0	18	1	16	2	83	3	7	4	52	5	25	6	63	7	82	8	74	9	80	10	25	11	11	12	97	13	84	14	25	15	60	16	76	17	21	18	54	19	35	20	32	21	82	22	21	23	96	24	53	25	98	26	44	27	60	28	83	29	83	30	23	31	52	32	90	33	27	34	53	35	17	36	92	37	6	38	100	39	97	40	65	41	82	42	56	43	41	44	71	45	15	46	37	47	11	48	76	49	14
	0	2	1	79	2	45	3	3	4	87	5	50	6	43	7	66	8	8	9	50	10	67	11	97	12	54	13	57	14	94	15	96	16	85	17	69	18	22	19	51	20	10	21	40	22	31	23	13	24	93	25	23	26	4	27	63	28	38	29	2	30	73	31	11	32	24	33	3	34	84	35	87	36	10	37	20	38	94	39	12	40	24	41	90	42	53	43	55	44	99	45	96	46	23	47	18	48	39	49	6
	0	44	1	6	2	12	3	49	4	43	5	67	6	99	7	9	8	47	9	19	10	66	11	72	12	58	13	93	14	24	15	57	16	86	17	54	18	89	19	40	20	51	21	95	22	72	23	16	24	99	25	99	26	51	27	82	28	14	29	16	30	9	31	34	32	82	33	20	34	34	35	100	36	69	37	17	38	20	39	65	40	21	41	26	42	21	43	50	44	65	45	71	46	36	47	55	48	10	49	30
	0	29	1	78	2	52	3	51	4	13	5	76	6	39	7	20	8	64	9	12	10	47	11	36	12	22	13	24	14	76	15	42	16	12	17	7	18	71	19	10	20	84	21	72	22	17	23	77	24	59	25	56	26	73	27	80	28	30	29	75	30	31	31	39	32	45	33	46	34	34	35	91	36	94	37	32	38	73	39	65	40	46	41	74	42	51	43	53	44	37	45	12	46	90	47	23	48	88	49	25
	0	6	1	71	2	4	3	26	4	98	5	17	6	94	7	97	8	7	9	83	10	5	11	59	12	49	13	8	14	60	15	90	16	26	17	2	18	41	19	62	20	73	21	28	22	67	23	46	24	99	25	68	26	47	27	97	28	6	29	15	30	15	31	46	32	26	33	2	34	72	35	34	36	94	37	44	38	97	39	69	40	38	41	69	42	96	43	13	44	81	45	66	46	4	47	99	48	53	49	50
	0	66	1	57	2	82	3	58	4	51	5	93	6	8	7	8	8	76	9	41	10	29	11	74	12	50	13	3	14	81	15	80	16	67	17	20	18	8	19	5	20	99	21	59	22	82	23	55	24	69	25	8	26	66	27	43	28	14	29	100	30	36	31	75	32	62	33	21	34	10	35	54	36	83	37	71	38	42	39	28	40	83	41	73	42	82	43	55	44	61	45	67	46	13	47	60	48	49	49	20
	0	12	1	1	2	87	3	39	4	99	5	83	6	23	7	77	8	62	9	70	10	35	11	58	12	92	13	95	14	5	15	74	16	42	17	66	18	3	19	24	20	9	21	8	22	58	23	83	24	8	25	15	26	22	27	48	28	61	29	73	30	59	31	87	32	50	33	83	34	5	35	76	36	95	37	20	38	91	39	19	40	50	41	81	42	22	43	77	44	31	45	6	46	55	47	49	48	29	49	96
	0	11	1	85	2	64	3	56	4	25	5	26	6	72	7	14	8	16	9	95	10	58	11	26	12	24	13	84	14	34	15	54	16	58	17	20	18	23	19	64	20	37	21	97	22	28	23	11	24	36	25	2	26	61	27	77	28	53	29	92	30	96	31	100	32	64	33	76	34	5	35	5	36	41	37	23	38	59	39	11	40	33	41	97	42	36	43	5	44	52	45	92	46	47	47	69	48	5	49	15
	0	79	1	36	2	60	3	36	4	16	5	95	6	46	7	16	8	82	9	56	10	24	11	65	12	36	13	81	14	77	15	10	16	77	17	15	18	94	19	56	20	74	21	70	22	70	23	81	24	17	25	68	26	34	27	3	28	45	29	34	30	66	31	91	32	5	33	85	34	89	35	28	36	54	37	72	38	28	39	40	40	94	41	67	42	76	43	44	44	12	45	98	46	21	47	86	48	70	49	74
	0	6	1	73	2	41	3	53	4	34	5	14	6	22	7	55	8	44	9	25	10	50	11	8	12	18	13	68	14	90	15	85	16	89	17	27	18	2	19	81	20	67	21	36	22	87	23	10	24	99	25	17	26	60	27	59	28	28	29	94	30	19	31	94	32	33	33	86	34	7	35	26	36	38	37	1	38	67	39	78	40	38	41	78	42	57	43	99	44	93	45	55	46	65	47	39	48	56	49	51
	0	42	1	63	2	56	3	4	4	51	5	64	6	66	7	89	8	83	9	23	10	86	11	13	12	5	13	17	14	62	15	71	16	36	17	56	18	3	19	87	20	61	21	28	22	57	23	100	24	30	25	68	26	85	27	50	28	9	29	75	30	18	31	84	32	74	33	60	34	96	35	82	36	68	37	81	38	33	39	76	40	56	41	3	42	41	43	10	44	54	45	8	46	14	47	66	48	17	49	11
	0	59	1	56	2	12	3	72	4	23	5	38	6	5	7	27	8	44	9	41	10	45	11	48	12	37	13	72	14	20	15	18	16	94	17	50	18	17	19	91	20	39	21	10	22	25	23	62	24	96	25	42	26	36	27	61	28	41	29	77	30	54	31	60	32	44	33	29	34	19	35	54	36	41	37	57	38	87	39	42	40	77	41	4	42	43	43	39	44	9	45	25	46	21	47	80	48	66	49	24
	0	72	1	2	2	6	3	36	4	5	5	14	6	14	7	55	8	68	9	95	10	30	11	70	12	74	13	76	14	100	15	70	16	79	17	94	18	98	19	34	20	52	21	27	22	50	23	4	24	16	25	57	26	60	27	20	28	39	29	96	30	36	31	60	32	2	33	97	34	38	35	15	36	82	37	27	38	13	39	83	40	12	41	57	42	99	43	78	44	26	45	32	46	82	47	79	48	85	49	87
	0	67	1	61	2	45	3	50	4	86	5	95	6	23	7	35	8	52	9	94	10	56	11	13	12	36	13	54	14	71	15	36	16	22	17	20	18	11	19	18	20	72	21	51	22	75	23	20	24	1	25	97	26	76	27	1	28	50	29	96	30	23	31	9	32	100	33	44	34	83	35	29	36	66	37	21	38	71	39	34	40	76	41	50	42	76	43	82	44	5	45	41	46	40	47	56	48	28	49	39
	0	20	1	56	2	25	3	71	4	9	5	82	6	20	7	87	8	11	9	61	10	73	11	99	12	77	13	7	14	34	15	2	16	53	17	35	18	30	19	14	20	7	21	44	22	59	23	57	24	20	25	55	26	90	27	94	28	63	29	68	30	10	31	73	32	5	33	63	34	64	35	46	36	13	37	71	38	73	39	71	40	41	41	89	42	25	43	8	44	22	45	10	46	88	47	70	48	10	49	89
	0	74	1	97	2	28	3	77	4	60	5	44	6	32	7	85	8	46	9	25	10	91	11	64	12	2	13	39	14	33	15	11	16	42	17	67	18	28	19	37	20	10	21	39	22	93	23	63	24	92	25	78	26	34	27	19	28	64	29	95	30	83	31	65	32	53	33	79	34	75	35	75	36	70	37	8	38	76	39	28	40	37	41	87	42	69	43	9	44	24	45	66	46	41	47	24	48	66	49	14
	0	44	1	61	2	14	3	41	4	15	5	66	6	64	7	7	8	80	9	14	10	48	11	39	12	69	13	88	14	79	15	60	16	34	17	5	18	14	19	7	20	36	21	40	22	32	23	70	24	39	25	47	26	77	27	99	28	37	29	79	30	2	31	55	32	93	33	49	34	2	35	96	36	78	37	79	38	42	39	29	40	24	41	51	42	6	43	78	44	35	45	35	46	23	47	29	48	35	49	61
	0	48	1	65	2	15	3	79	4	10	5	3	6	37	7	95	8	45	9	96	10	99	11	3	12	75	13	50	14	55	15	31	16	21	17	82	18	70	19	87	20	33	21	19	22	24	23	63	24	90	25	3	26	21	27	33	28	12	29	65	30	55	31	63	32	63	33	69	34	38	35	5	36	58	37	56	38	94	39	51	40	94	41	28	42	75	43	74	44	67	45	46	46	55	47	68	48	53	49	44
	0	1	1	75	2	52	3	90	4	36	5	59	6	33	7	18	8	33	9	63	10	32	11	33	12	17	13	59	14	81	15	70	16	50	17	79	18	69	19	37	20	38	21	87	22	75	23	83	24	84	25	23	26	18	27	78	28	61	29	44	30	13	31	92	32	1	33	29	34	21	35	95	36	9	37	25	38	50	39	40	40	52	41	55	42	28	43	90	44	87	45	22	46	59	47	85	48	16	49	64
	0	46	1	92	2	91	3	51	4	19	5	59	6	15	7	32	8	25	9	74	10	89	11	72	12	46	13	97	14	20	15	40	16	73	17	25	18	87	19	22	20	42	21	3	22	26	23	92	24	100	25	80	26	78	27	52	28	84	29	92	30	21	31	25	32	98	33	7	34	71	35	70	36	44	37	73	38	27	39	34	40	43	41	46	42	99	43	90	44	34	45	95	46	28	47	96	48	45	49	10
	0	12	1	91	2	89	3	52	4	74	5	9	6	9	7	38	8	48	9	76	10	78	11	36	12	70	13	28	14	42	15	8	16	90	17	45	18	45	19	51	20	49	21	15	22	87	23	99	24	96	25	62	26	88	27	89	28	16	29	90	30	84	31	20	32	18	33	45	34	56	35	49	36	86	37	92	38	70	39	87	40	100	41	48	42	94	43	23	44	91	45	40	46	4	47	58	48	57	49	55
	0	6	1	37	2	82	3	12	4	26	5	25	6	31	7	81	8	54	9	42	10	97	11	15	12	44	13	65	14	37	15	78	16	91	17	66	18	22	19	77	20	60	21	40	22	83	23	47	24	20	25	27	26	29	27	30	28	18	29	62	30	75	31	55	32	89	33	87	34	95	35	12	36	89	37	7	38	100	39	64	40	11	41	83	42	100	43	67	44	87	45	91	46	94	47	58	48	24	49	94
	0	13	1	55	2	10	3	96	4	90	5	79	6	76	7	81	8	52	9	69	10	23	11	60	12	43	13	78	14	40	15	72	16	29	17	56	18	64	19	14	20	45	21	57	22	69	23	5	24	78	25	40	26	83	27	85	28	12	29	29	30	68	31	35	32	58	33	66	34	11	35	48	36	60	37	78	38	13	39	88	40	44	41	30	42	70	43	35	44	55	45	32	46	91	47	76	48	95	49	34
	0	95	1	8	2	52	3	31	4	72	5	65	6	3	7	34	8	9	9	74	10	7	11	14	12	18	13	5	14	30	15	1	16	13	17	73	18	78	19	4	20	17	21	10	22	16	23	86	24	13	25	7	26	2	27	1	28	52	29	97	30	73	31	91	32	84	33	36	34	54	35	82	36	97	37	84	38	68	39	48	40	52	41	22	42	91	43	10	44	54	45	35	46	69	47	5	48	20	49	41
	0	74	1	41	2	7	3	75	4	92	5	12	6	19	7	36	8	66	9	47	10	18	11	50	12	16	13	19	14	91	15	36	16	28	17	37	18	54	19	47	20	85	21	84	22	4	23	34	24	72	25	93	26	37	27	70	28	87	29	73	30	97	31	9	32	22	33	4	34	32	35	76	36	23	37	85	38	59	39	19	40	30	41	8	42	69	43	60	44	45	45	67	46	34	47	36	48	96	49	46
