250  50
	0	5	1	33	2	7	3	57	4	81	5	88	6	66	7	63	8	76	9	87	10	91	11	96	12	81	13	67	14	3	15	84	16	98	17	4	18	45	19	8	20	31	21	24	22	6	23	90	24	92	25	17	26	94	27	47	28	76	29	61	30	58	31	47	32	36	33	85	34	68	35	85	36	60	37	100	38	95	39	62	40	29	41	94	42	67	43	14	44	22	45	76	46	80	47	63	48	76	49	98
	0	96	1	48	2	30	3	93	4	59	5	82	6	11	7	25	8	96	9	37	10	38	11	23	12	4	13	47	14	49	15	41	16	38	17	89	18	82	19	81	20	27	21	77	22	69	23	64	24	15	25	88	26	6	27	35	28	83	29	86	30	30	31	36	32	6	33	31	34	9	35	88	36	52	37	90	38	15	39	58	40	23	41	64	42	43	43	10	44	100	45	27	46	8	47	68	48	39	49	23
	0	20	1	26	2	28	3	73	4	6	5	92	6	2	7	86	8	68	9	60	10	91	11	75	12	54	13	32	14	20	15	29	16	9	17	38	18	10	19	81	20	19	21	30	22	38	23	86	24	70	25	47	26	59	27	84	28	89	29	74	30	92	31	23	32	26	33	45	34	32	35	66	36	11	37	63	38	39	39	5	40	77	41	34	42	98	43	53	44	52	45	36	46	80	47	86	48	48	49	85
	0	28	1	71	2	97	3	47	4	52	5	87	6	28	7	22	8	11	9	17	10	73	11	2	12	10	13	97	14	40	15	61	16	47	17	24	18	11	19	52	20	84	21	69	22	36	23	2	24	24	25	44	26	34	27	38	28	24	29	27	30	31	31	84	32	74	33	30	34	80	35	2	36	20	37	78	38	61	39	90	40	11	41	27	42	48	43	38	44	4	45	32	46	80	47	13	48	49	49	67
	0	90	1	21	2	39	3	25	4	78	5	75	6	6	7	76	8	19	9	68	10	84	11	51	12	44	13	4	14	84	15	78	16	57	17	76	18	40	19	97	20	45	21	65	22	30	23	15	24	13	25	6	26	78	27	92	28	49	29	52	30	84	31	66	32	92	33	22	34	52	35	51	36	72	37	27	38	2	39	75	40	31	41	92	42	88	43	34	44	57	45	31	46	64	47	86	48	74	49	42
	0	59	1	8	2	89	3	31	4	62	5	85	6	72	7	67	8	33	9	16	10	34	11	43	12	69	13	43	14	17	15	97	16	15	17	48	18	16	19	96	20	90	21	70	22	6	23	19	24	59	25	30	26	21	27	61	28	92	29	79	30	37	31	61	32	67	33	2	34	33	35	32	36	21	37	42	38	39	39	24	40	65	41	19	42	2	43	68	44	92	45	72	46	24	47	75	48	67	49	47
	0	45	1	85	2	69	3	94	4	84	5	94	6	16	7	68	8	72	9	7	10	16	11	30	12	8	13	82	14	100	15	97	16	53	17	78	18	40	19	93	20	33	21	17	22	65	23	96	24	5	25	20	26	11	27	80	28	29	29	76	30	92	31	2	32	23	33	58	34	57	35	77	36	17	37	3	38	71	39	54	40	27	41	95	42	52	43	67	44	7	45	43	46	39	47	36	48	55	49	41
	0	74	1	46	2	83	3	26	4	18	5	15	6	78	7	7	8	53	9	44	10	7	11	8	12	19	13	95	14	50	15	48	16	95	17	55	18	60	19	70	20	34	21	70	22	87	23	64	24	90	25	68	26	12	27	73	28	12	29	89	30	80	31	59	32	97	33	10	34	26	35	70	36	8	37	22	38	36	39	51	40	17	41	92	42	89	43	68	44	21	45	36	46	56	47	48	48	42	49	62
	0	79	1	58	2	10	3	77	4	34	5	70	6	87	7	62	8	59	9	89	10	89	11	55	12	100	13	34	14	3	15	97	16	5	17	6	18	10	19	40	20	81	21	89	22	71	23	6	24	65	25	44	26	19	27	60	28	7	29	17	30	77	31	36	32	47	33	70	34	98	35	9	36	36	37	81	38	73	39	31	40	42	41	96	42	89	43	56	44	20	45	30	46	8	47	21	48	73	49	33
	0	98	1	67	2	93	3	70	4	54	5	16	6	83	7	9	8	77	9	29	10	98	11	77	12	2	13	15	14	45	15	48	16	92	17	78	18	42	19	78	20	46	21	7	22	11	23	90	24	73	25	42	26	81	27	79	28	47	29	94	30	89	31	84	32	38	33	80	34	40	35	60	36	75	37	7	38	48	39	30	40	5	41	31	42	60	43	16	44	35	45	39	46	61	47	71	48	84	49	75
